activity_id,assay_chembl_id,molecule_chembl_id,standard_type,standard_value,standard_units,standard_relation,published_value,published_units,published_relation,pchembl_value,activity_comment,data_validity_comment,confidence_score,ligand_efficiency,document_chembl_id,record_id,target_chembl_id,smiles
11000188,CHEMBL2075443,CHEMBL2,Km,20000.0,nM,=,,,,,substrate [Km=20uM],,,,CHEMBL2074040,1670131,CHEMBL4302,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC
11000212,CHEMBL2076701,CHEMBL191,Km,232000.0,nM,=,,,,,substrate [Km=232uM],,,,CHEMBL2074286,1670377,CHEMBL4302,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
11000227,CHEMBL2076251,CHEMBL1751,Km,25900.0,nM,=,,,,,substrate [Km=25.9uM],,,,CHEMBL2074016,1670387,CHEMBL4302,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O
11000231,CHEMBL2076682,CHEMBL159,Km,252800.0,nM,=,,,,,substrate [Km=252.8uM],,,,CHEMBL2074370,1673009,CHEMBL4302,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
11000233,CHEMBL2076678,CHEMBL44657,Km,254960.0,nM,=,,,,,substrate [Km=254.96uM],,,,CHEMBL2074524,1670389,CHEMBL4302,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
11000243,CHEMBL2078584,CHEMBL71,Km,27400.0,nM,=,,,,,substrate [Km=27.4uM],,,,CHEMBL2074534,1670396,CHEMBL4302,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21
11000263,CHEMBL2075284,CHEMBL2074806,Km,2000.0,nM,=,,,,,substrate [Km=2uM],,,,CHEMBL2074063,1670409,CHEMBL4302,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](O)[C@H](O)[C@H](C)O1
11000264,CHEMBL2076250,CHEMBL6966,Km,2000.0,nM,=,,,,,substrate [Km=2uM],,,,CHEMBL2074001,1670410,CHEMBL4302,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC
11000282,CHEMBL2076709,CHEMBL160,Km,3800.0,nM,=,,,,,substrate [Km=3.8uM],,,,CHEMBL2074054,1670423,CHEMBL4302,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C
11000289,CHEMBL2076685,CHEMBL5315124,Km,3000000.0,nM,=,,,,,substrate [Km=3000uM],,,,CHEMBL2074274,1670428,CHEMBL4302,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O
